mbid,artist_mb,artist_lastfm,tags_mb,az_artist,done
d69e540b-23a9-4bb6-8fd3-828bb6c2a73a,SNBRN,SNBRN,,SNBRN,False
f0906471-6767-40ba-9009-bfa9677f3773,Joshua Hyslop,Joshua Hyslop,,Joshua Hyslop,False
b2905cf4-10cc-46e2-a2cb-8b40ade3138d,Teenage Bottlerocket,Teenage Bottlerocket,punk,Teenage Bottlerocket,False
9319e8ca-75f1-4d43-acba-eb31c9f1c38e,Omnium Gatherum,Omnium Gatherum,melodic death metal; metal; finnish; death metal,Omnium Gatherum,False
e1f83b22-d40e-400a-8ebb-4e59b5b53d31,Jim White,Jim White,,Jim White,False
e6e4b25d-37d7-4fc1-9022-2b83a298fad8,Sheila E.,Sheila E.,pop; percussion; funk,Sheila E.,False
93aaa233-6b5f-41bf-bfe8-70cf1552c218,Babybird,Babybird,british; uk; english; england; classic pop and rock,Babybird,False
e5ae4cb4-e227-4a10-adfb-7d52eb157cc5,Aggro Santos,Aggro Santos,,Aggro Santos,False
f5408d6d-08cc-4000-b9b8-b9888e94d972,Jon Lajoie,Jon Lajoie,,Jon Lajoie,False
090e9c0a-6767-49e0-8f51-84a43226a174,Peter Andre,Peter Andre,australian; rock and indie,Peter Andre,False
e9a639e2-3840-410a-bd6d-4e7bdb66734d,Bif Naked,Bif Naked,rock; alternative rock,Bif Naked,False
56956605-de13-467a-9348-1a92ee2bc27b,Månegarm,Månegarm,black metal; folk metal; viking metal,Månegarm,False
50df8a7c-ca0b-47c8-98e5-d27a57e04073,Baxter Dury,Baxter Dury,rock,Baxter Dury,False
546b225b-162d-4b81-b649-032616736db7,Last Dinosaurs,Last Dinosaurs,,Last Dinosaurs,False
658ace70-7f4e-4464-bcb0-9a784c94a4a6,Magnum,Magnum,max,Magnum,False
5b4237d9-d8e9-462b-a76d-558522a5871c,Teoman,Teoman,rock; turkish,Teoman,False
619ce797-ddb3-4411-9e42-30eafe2ca5ec,Tankard,Tankard,thrash metal,Tankard,False
1ddcc89e-4a4a-41e4-9a2d-891e44302f08,Breach,Breach,post-hardcore; sludge metal,Breach,False
094f10e7-27d5-400d-a145-331013e67229,Drake Bell,Drake Bell,,Drake Bell,False
09e126f5-28c2-426c-bc08-6fb44ef8a9c8,Cinema Bizarre,Cinema Bizarre,,Cinema Bizarre,False
32b81271-e4e7-4ee0-a095-63c7bdac69b8,Gareth Gates,Gareth Gates,british; uk; english; pop and chart,Gareth Gates,False
a373933d-555c-446f-a7a2-b8b8a291659f,Heather Headley,Heather Headley,soul,Heather Headley,False
dbe7fdf7-81b2-418b-b3f6-81ae71532f40,Lucy Dacus,Lucy Dacus,folk; singer-songwriter; indie rock,Lucy Dacus,False
f4e44995-1890-42a0-a6c1-9185b71655fa,Northlane,Northlane,progressive metal,Northlane,False
1cc9fbfc-6221-409f-ac5a-b9373b1f192f,Whodini,Whodini,hip hop,Whodini,False
97850f5e-1a4c-482c-8e11-7ffce368e76f,Audiovent,Audiovent,,Audiovent,False
59db3d82-86ea-451f-881f-dffc8ec387c9,Metro Boomin,Metro Boomin,,Metro Boomin,False
518bc0da-3674-463d-833c-deefd884c068,Watsky,Watsky,,Watsky,False
86034d1d-f66e-426d-ad52-ca5511a9b428,Aaron Lewis,Aaron Lewis,rock; country; nu metal; post-grunge; alternative metal,Aaron Lewis,False
944ac30d-4bb0-4321-9267-4c484385281b,Sabrina Claudio,Sabrina Claudio,,Sabrina Claudio,False
ddf2c2b9-b368-4a13-8171-ffa8122a62ed,Ludo,Ludo,,Ludo,False
9190d123-55a4-483e-93aa-6ca5f6b24ade,SikTh,Sikth,progressive metal; avant-garde metal; mathcore,SikTh,False
5ff254a2-e2cd-428c-9a2b-d18881f028f6,Mini Mansions,Mini Mansions,,Mini Mansions,False
28bf3810-f83f-47a5-95e8-82306082fb62,Deuce,Deuce,,Deuce,False
d2b3524f-67e8-45ef-bfc1-693cac525135,Farruko,Farruko,latin; reggaeton; latin urban,Farruko,False
c81d48a8-5c86-4160-b3d4-1275e7ba3212,Robert Earl Keen,Robert Earl Keen,folk,Robert Earl Keen,False
5cf7e696-3c52-4021-866c-7ce71ab8671a,Jimmy Wayne,Jimmy Wayne,,Jimmy Wayne,False
8aa38215-217d-432e-aca6-f2d85b05e843,Doc Watson,Doc Watson,folk,Doc Watson,False
e2a4561f-1a71-4951-9365-f8b0a5690e33,Matt Dusk,Matt Dusk,jazz,Matt Dusk,False
241a85e3-da78-437e-a511-c18c14792ccc,Ace,Ace,classic pop and rock,Ace,False
53f2833a-4986-46f5-8b73-28d22f275228,Kent Jones,Kent Jones,pop rap,Kent Jones,False
4a146a29-4d25-4038-ae83-a244c8615a55,Red Velvet,Red Velvet,,Red Velvet,False
21a14ee3-cede-420a-9d6d-a33517d2f952,Alec Benjamin,Alec Benjamin,pop,Alec Benjamin,False
aa82ff2a-77ea-4f64-a342-8cb12a985c6c,Deez Nuts,Deez Nuts,metal; hardcore punk; rapcore,Deez Nuts,False
d846000e-71cf-4eb3-a462-9badab2c3eca,Thy Art Is Murder,Thy Art Is Murder,deathcore,Thy Art Is Murder,False
312c7cc1-9b5c-4406-963b-9f73f50674c0,Rebecca Black,Rebecca Black,pop,Rebecca Black,False
2af13455-6062-473c-af2a-804a0ac7f641,John Paul Young,John Paul Young,,John Paul Young,False
3cd2e1c5-e7ff-4bc8-b281-1e3059d128d6,Kevin Abstract,Kevin Abstract,,Kevin Abstract,False
e95db429-06c3-410e-b381-2a86c5d5903e,Frida,Frida,,Frida,False
a1a3f1b1-43b3-47aa-9889-193774016c2e,Bas,Bas,,Bas,False
4e44554d-8398-4775-951f-1d2686213ca9,Shawn McDonald,Shawn McDonald,contemporary christian,Shawn McDonald,False
25ab7547-a4d2-480b-b028-c7f3497bc858,Men I Trust,Men I Trust,,Men I Trust,False
19ae028f-f114-45b4-8143-4b2fae696465,Argent,Argent,rock; progressive rock; hard rock; psychedelic rock; pop rock,Argent,False
d52d4bea-0fb6-40a3-849f-9f3a7f227726,Thornley,Thornley,hard rock; post-grunge,Thornley,False
a68dd495-8f33-493c-9832-3ef058c96034,After 7,After 7,,After 7,False
a2a4ab71-cbda-436b-8d1d-94a1469ffbe6,Sophie Hunger,Sophie Hunger,pop,Sophie Hunger,False
c5d581b7-3b8b-414b-92ae-8f8ed6198901,Kyo,Kyo,,Kyo,False
dfae58d5-6b0e-4a4d-8d85-4f51b7e9e2fa,No Angels,No Angels,pop; german; girl group,No Angels,False
fde548d0-4dc4-4331-8f1c-ca342911e5ea,Josh Gad,Josh Gad,,Josh Gad,False
7804430e-25a9-4221-af4f-d0a45dc938bc,Lostboycrow,Lostboycrow,,Lostboycrow,False
eded8205-f8ac-4825-af55-8693ddbd7784,Era Istrefi,Era Istrefi,,Era Istrefi,False
8b9e78e6-a66f-4974-a847-15681ad93287,Vixen,Vixen,hard rock; glam metal,Vixen,False
b3a70929-32bc-4ace-994f-434b26ce96fe,Böhse Onkelz,Böhse Onkelz,heavy metal; germany; german; punk; metal; punk rock; hard rock; deutschland; oi; deutsch; deutschrock; oi!,Böhse Onkelz,False
db882a54-72cd-4e7e-b574-be879e876de8,Welshly Arms,Welshly Arms,,Welshly Arms,False
615ba4a9-e5d2-45dc-bf75-a1b444a33fc9,Hinds,Hinds,,Hinds,False
0f4e6cc8-8a38-4741-b344-9d388def0060,Arcadia,Arcadia,classical,Arcadia,False
87b12e99-75f4-4b53-8858-cab215f3ea4f,Firefall,Firefall,country rock; soft rock; pop rock,Firefall,False
0805f934-4170-4292-b74f-901bdb316374,Skyzoo,Skyzoo,hip hop,Skyzoo,False
fbe356cb-29eb-4e4f-93f0-865c6452a1bd,Strata,Strata,,Strata,False
fdde76e2-6450-4fab-8b6a-64ab21f1d8fe,Street Sweeper Social Club,Street Sweeper Social Club,,Street Sweeper Social Club,False
d2038f68-9325-42d3-a06c-5198aac24752,Terrorvision,Terrorvision,rock; alternative rock; british; uk; english; england; bradford; dance and electronica,Terrorvision,False
e4356a15-5acc-400d-a707-592d66922e28,Sevdaliza,Sevdaliza,,Sevdaliza,False
edf078bd-ab50-477a-9e3d-f4c0c1d3470b,Starset,Starset,,Starset,False
ca6f17d7-012c-4ee5-828f-672be242c9c1,RKCB,RKCB,,RKCB,False
16b62960-0290-4ddf-91a1-5eb64f5c5d19,Millionaires,Millionaires,,Millionaires,False
fb75bc76-a50b-4d3a-b060-63092a4c6bbf,Jermaine Dupri,Jermaine Dupri,hip hop; soul; contemporary r&b,Jermaine Dupri,False
b54f0842-5a48-4b6d-a8f5-8fa2cb23f9d2,Tujamo,Tujamo,,Tujamo,False
7fe36010-433a-4bcf-8427-7a972670e56f,Project 86,Project 86,rock; metal; american; hard rock; nu metal; post-hardcore; christian hardcore,Project 86,False
245e4824-3036-4b5c-acf0-408729e9118b,CLOVES,Cloves,female singers; australian female singer-songwriters; australian singers; australian songwriters,CLOVES,False
f33e8fd2-8536-42e8-9169-fae50f850dd9,Kacy Hill,Kacy Hill,,Kacy Hill,False
2ac0f4e0-ce3c-454b-b734-89d549c3b387,Total,Total,rhythm and blues; hip hop soul,Total,False
64a0c404-58af-4083-8fc6-a6725ef02ecb,Cherry Glazerr,Cherry Glazerr,,Cherry Glazerr,False
10876f5a-9ac7-49c7-a2b6-46a3f1ac3523,Andrew Gold,Andrew Gold,rock; classic pop and rock,Andrew Gold,False
45585e03-7f9a-4bd6-b529-37a61cd85801,Steriogram,Steriogram,pop punk; new zealand; néo-zélandais; nouvelle-zélande,Steriogram,False
d3d20e96-5783-4126-9d64-075566611c5e,Fatman Scoop,Fatman Scoop,hip hop,Fatman Scoop,False
21e8f8ef-00d2-4748-be00-451f1f5dfcaa,Nick Hakim,Nick Hakim,,Nick Hakim,False
a049a513-f794-4b8d-8c3a-f106cfd22841,Nate Ruess,Nate Ruess,indie pop,Nate Ruess,False
9328a5f4-d710-488b-806b-68fb80d8c228,Heidevolk,Heidevolk,folk metal; viking metal,Heidevolk,False
ccceb435-efd5-426a-bcdc-024262712525,Ras Kass,Ras Kass,hip hop,Ras Kass,False
d330ab6a-d70d-4e0e-8feb-a2e10cb1e7c5,Big Daddy Weave,Big Daddy Weave,rock; contemporary christian,Big Daddy Weave,False
a2a3f910-b188-43e7-81d0-f1ac2a2f3e12,Noah Kahan,Noah Kahan,,Noah Kahan,False
82347537-5a20-42e4-8212-346475c0b62b,Morning Parade,Morning Parade,,Morning Parade,False
cd295735-b68a-4b5d-aa10-de0dea37ca89,Fenne Lily,Fenne Lily,,Fenne Lily,False
6f500293-7396-4903-b4fd-118127d06f9e,RADWIMPS,RADWIMPS,likedis auto,RADWIMPS,False
c718e1b3-aad3-48aa-8ad3-ea4184b949bc,Markus Krunegård,Markus Krunegård,seen live,Markus Krunegård,False
d5fde1ea-1f0a-496c-bdba-c6b07c825ebb,Funeral Suits,Funeral Suits,,Funeral Suits,False
986e466c-7efb-49cc-8034-d05a4af5ab75,Lil Xan,Lil Xan,,Lil Xan,False
96df08e4-3b01-4ec0-abe6-b96b272b8478,Stanfour,Stanfour,alternative rock; pop rock; pop punk,Stanfour,False
2deb0058-8571-4f57-8470-1e63cdc9ef98,Cosculluela,Cosculluela,reggaeton; el principe,Cosculluela,False
9efaf639-6332-44b8-94ae-c25896320ca7,Protomartyr,Protomartyr,,Protomartyr,False
098302e3-7240-4fc6-82da-ee5b92bf1037,Faber Drive,Faber Drive,alternative rock; pop rock,Faber Drive,False
1959e588-acf1-425e-af2d-741890a28402,Saint Raymond,Saint Raymond,,Saint Raymond,False
5c8d5115-163b-4725-9dd7-ab7ed7debbbd,Adina Howard,Adina Howard,hip hop rnb and dance hall,Adina Howard,False
ee1ed7fa-26d6-4022-be87-74ca4adcb681,Grinspoon,Grinspoon,,Grinspoon,False
cefd9d3d-9506-461c-972f-89b4cbade9da,Crystal Gayle,Crystal Gayle,country pop,Crystal Gayle,False
d8dc4a82-9bdb-491d-96c4-129a53639a99,Elohim,Elohim,,Elohim,False
4573d556-ce21-4d49-943d-4f1dde6198f6,Giorgia,Giorgia,,Giorgia,False
85002755-85e7-484e-a831-dc47c27af2b3,Her,Her,,Her,False
99d79171-66fd-4626-8ba1-9d5862a4a9a5,Allen Stone,Allen Stone,soul; rhythm and blues,Allen Stone,False
6f794982-c5f3-462c-ad0e-9319f43c7a8e,Deap Vally,Deap Vally,,Deap Vally,False
7fb4a3df-377c-41c0-91ee-f286ecca1e0f,De La Ghetto,De La Ghetto,latin; reggaeton; latin urban,De La Ghetto,False
43ca08d8-646c-4745-880f-44807656c105,Black Pistol Fire,Black Pistol Fire,,Black Pistol Fire,False
3381882a-9e5a-44f9-b383-89759edf1dbd,Curtis Harding,Curtis Harding,,Curtis Harding,False
254caf14-7b63-47d1-aa9f-acc7cb541814,Gruff Rhys,Gruff Rhys,british; uk; welsh; rock and indie,Gruff Rhys,False
0135e5ec-4ffd-46e5-9c3c-566b3df46a8d,Suprême NTM,Suprême NTM,hip hop,Suprême NTM,False
7fe3dca3-d04b-469a-9825-19dffae80ecd,Jessica Andrews,Jessica Andrews,,Jessica Andrews,False
d253d0b9-60e9-450c-bc9b-1c8891d2cb8a,Gary Wright,Gary Wright,rock,Gary Wright,False
aeb71bd8-447d-4415-8ea1-2b7d664f67e1,Lata Mangeshkar,Lata Mangeshkar,desi; indian; asian; lata-mangeshkar,Lata Mangeshkar,False
6b025cf6-8f78-4efe-904c-8c08db13bea0,DREAMERS,Dreamers,,DREAMERS,False
a2567452-7d11-45a7-98ff-1cbbc8ba0910,Paul Stanley,Paul Stanley,rock; heavy metal; metal; american; hard rock; glam metal,Paul Stanley,False
fd90af91-ed07-4e85-8816-26c954fe5286,Lillix,Lillix,power pop; pop rock,Lillix,False
7df4c4de-3181-4a69-bd36-9d663970cebb,Alex G,Alex G,singer-songwriter; indie rock; acoustic; sadcore; lo fi; bedroom pop,Alex G,False
99d4a7bd-198c-4561-b87b-0cc162a43669,Brooke Valentine,Brooke Valentine,,Brooke Valentine,False
ebe18ea1-9fcf-426e-9c54-10eecc207a66,Girlschool,Girlschool,,Girlschool,False
e58ae396-5050-4640-a5d1-8826b5c4ba13,Patti Austin,Patti Austin,jazz; contralto,Patti Austin,False
61da3e0b-9f96-4f46-b8b6-50aed52f6845,Sinead Harnett,Sinead Harnett,,Sinead Harnett,False
23191335-9d3a-486e-8199-539d46dd4611,Crossbreed,Crossbreed,,Crossbreed,False
ad8a4637-fb1d-4acc-af42-ff6cdda2230f,Alexz Johnson,Alexz Johnson,rock,Alexz Johnson,False
758fde07-0a5c-4677-98d2-4dd7894874f5,Lera Lynn,Lera Lynn,,Lera Lynn,False
5df62a88-cac9-490a-b62c-c7c88f4020f4,Doja Cat,Doja Cat,,Doja Cat,False
94c64122-dbd4-4927-b2fa-f204b0b4b0c2,Ravyn Lenae,Ravyn Lenae,pop; singer-songwriter; r&b,Ravyn Lenae,False
4a97b59d-853c-4ed2-a573-eb05680181ec,Buddy,Buddy,,Buddy,False
dc3a714b-1886-43f9-87c1-45740a02e4dd,Keith Whitley,Keith Whitley,,Keith Whitley,False
7536267d-77be-4984-b7b6-59f24afe82dd,Rogue Traders,Rogue Traders,pop and chart,Rogue Traders,False
b9545342-1e6d-4dae-84ac-013374ad8d7c,IU,IU,,IU,False
0168ca0c-2da7-4f1f-a57a-a5e99edd04c4,SDP,SDP,pop; hip hop; reggae,SDP,False
04380c85-62e3-402e-9c6e-520f6d16a553,Cotton Jones,Cotton Jones,,Cotton Jones,False
bf343255-e814-4b6f-9d84-13f28fbe58b2,Michl,Michl,,Michl,False
b6033715-9456-4697-a2ef-ce8988b8a46c,Grace VanderWaal,Grace VanderWaal,,Grace VanderWaal,False
51ef15e8-7ca3-4ce6-a302-240e11b82c24,Tora,Tora,,Tora,False
b19576ce-5da5-4e9a-9519-d289081f4e63,Middle Class Rut,Middle Class Rut,middle class rut,Middle Class Rut,False
56e347d3-0306-4a32-a015-f9d19ebf56fb,Cupid,Cupid,,Cupid,False
3e889dc8-102a-4a49-af72-f1f6eabfcba3,Nohidea,Nohidea,,Nohidea,False
2bfd6269-90a6-405e-8ce2-db6ad23a489c,Trouble,Trouble,stoner rock; doom metal,Trouble,False
80d07b5b-35b1-4d58-a72e-49ac98cba13f,Roger Whittaker,Roger Whittaker,british,Roger Whittaker,False
ec7db413-15d5-4d38-b652-52ecc3e0dffd,Seven Wiser,Seven Wiser,,Seven Wiser,False
e80c46f2-48cc-4156-a091-e6d49dacf2b1,Sterling Simms,Sterling Simms,,Sterling Simms,False
1560a7c0-ac1a-47c0-a293-c35d1506063c,Maze,Maze,hip hop rnb and dance hall; r&b,Maze,False
9d93fcb8-f66a-4576-9bdc-04dd4a1b27c6,Lucenzo,Lucenzo,,Lucenzo,False
d174f049-fed6-4606-b589-f7edf10dac71,Kat Dahlia,Kat Dahlia,hip hop; latin pop; pbr&b,Kat Dahlia,False
c999fc02-ab9a-4f4c-a0e7-98ff8325ffb5,Gary Barlow,Gary Barlow,pop; british; uk; pop rock; english; classic pop and rock,Gary Barlow,False
7a4885a8-5c2b-4b1c-ab3c-43b05e9a00ce,Riot,Riot,,Riot,False
225f29a7-6379-4fd3-803b-ca683da2ccc1,Shy Girls,Shy Girls,,Shy Girls,False
4137509d-f47e-4c4c-a9b1-bf50ff00a403,EL VY,EL VY,,EL VY,False
afbfa0c2-f2cb-405a-9695-f9cd886286aa,Nico Vega,Nico Vega,,Nico Vega,False
25835693-a126-478a-944e-1303ae7a2551,Elderbrook,Elderbrook,,Elderbrook,False
f387841c-9bc7-47e9-b78b-6fb7834ac71f,Matthew Koma,Matthew Koma,,Matthew Koma,False
f706ebf7-9d3a-47fe-b7d1-cf6221174a2d,Passion,Passion,,Passion,False
a77ecc68-bd2d-483e-b21a-3b3dc21f611d,All We Are,All We Are,,All We Are,False
c2543756-c98c-452e-b536-60f2ca877046,Anggun,Anggun,,Anggun,False
78a4c050-c724-45a6-b98a-d05ae56c63e3,Jordan Pruitt,Jordan Pruitt,,Jordan Pruitt,False
d22cc916-bfa9-4568-9142-7c31bdc249d6,Coast Modern,Coast Modern,,Coast Modern,False
fe8b8d22-a1ea-457e-8727-7e143df084b1,Issues,Issues,,Issues,False
05b9317e-d589-432d-91fc-b51ae89b0034,Massari,Massari,,Massari,False
fa44d136-fa40-4187-b522-8e262b41ac7a,Ruth B.,ruth b.,pop rock; piano rock; singer/songwriter,Ruth B.,False
781435a6-5c6c-4a21-871f-facdb9e60a44,Matt Bianco,Matt Bianco,pop; jazz; dance; soul; bossa nova; blue-eyed soul,Matt Bianco,False
9e6458d6-7053-48eb-ac8f-bf6fdf9169c6,Krisiun,Krisiun,death metal; brazilian metal; death-metal,Krisiun,False
b85791db-53bf-4847-ae63-75f279afd36e,Shyne,Shyne,hip-hop; hip hop,Shyne,False
d8f0f6ac-a0a7-47bd-9786-f9106d7bdd11,Ice Nine Kills,Ice Nine Kills,,Ice Nine Kills,False
2294c553-58e4-425b-8bab-bee01f2d477a,Scotty McCreery,Scotty McCreery,american idol,Scotty McCreery,False
a6863a67-1110-4be0-9e36-1a99655d7d11,Amy Adams,Amy Adams,american idol,Amy Adams,False
17865a2c-2ae2-4ef2-b2b7-acbba56e8a19,Eric Saade,Eric Saade,dance; dance-pop; dance pop; male vocals; vocal dance; male vocal dance,Eric Saade,False
65fad55d-b0a7-4364-b947-77d9148cfe64,Wild Child,Wildchild,ukulele; band; indie pop; indie folk; texas; austin; expectations; wild child,Wild Child,False
c649f061-c881-4cdb-9812-736b4f04b4b8,Moose Blood,Moose Blood,indie rock; emo; post-hardcore,Moose Blood,False
d5f90fc9-eeb0-4aa2-afc1-7f15eb1aefb0,Ca$h Out,Ca$h Out,,Ca$h Out,False
b4984b38-6dad-4d8f-9942-a15131f37f98,Murphy Lee,Murphy Lee,,Murphy Lee,False
f2cf9f22-52b9-4376-a131-5baf9aeab92b,Wrabel,Wrabel,,Wrabel,False
70598780-d9bf-47f3-9c7e-292f8608c103,Luan Santana,Luan Santana,pop; country; sertaneja,Luan Santana,False
89c83caa-7f08-4e0d-bee9-db0139044e38,Hayes Carll,Hayes Carll,folk,Hayes Carll,False
bca63b5d-a28c-4937-a8f4-e3f2d95426e1,Masego,masego,,Masego,False
40b032dc-8035-4f2a-b478-eb15ddcf6674,Intocable,Intocable,latin; norteña,Intocable,False
5fd5ef7b-272d-4284-ac10-ae0d48ae80f5,ZZ Ward,ZZ Ward,,ZZ Ward,False
0320a32e-b781-40df-bf48-5cb5ee842762,Gorilla Biscuits,Gorilla Biscuits,new york; awesomename,Gorilla Biscuits,False
6def3fa9-836f-4b50-8815-b96cc92e63b8,Nothing More,Nothing More,,Nothing More,False
f5d7d748-256e-4875-a065-78cf2f1e3d39,Ronnie Milsap,Ronnie Milsap,country; soft rock; blue-eyed soul,Ronnie Milsap,False
4e3bf1a8-33d7-4db3-82a1-dbd48eaec481,Tarrus Riley,Tarrus Riley,hip hop rnb and dance hall,Tarrus Riley,False
453a6950-55c0-4bdb-81b1-bf75fee5ff6c,Amy Studt,Amy Studt,classic pop and rock,Amy Studt,False
7b874216-914f-4f77-b5c4-70f6ff8052ad,Emicida,Emicida,soundtrack; rap; hip-hop; hip hop; brazilian; game; video game; rapper; vgm; mc; a rua é noiz; laboratório fantasma,Emicida,False
1db93446-5b1e-490f-a558-d2c8528695c1,Jay Brannan,Jay Brannan,american; singer songwriter; lgbt,Jay Brannan,False
09a6c10b-c32c-4f5e-a3b8-c8af4cfa0517,Olivia,Olivia,,Olivia,False
e12db327-2db1-4875-a2fe-aece796bda20,Serani,Serani,,Serani,False
e161330c-8c2a-4ccc-80c6-88d48f9d4095,Chris Montez,Chris Montez,jazz pop; sunshine pop; classic pop and rock; rock & roll,Chris Montez,False
e9585162-f063-468e-920f-eb3322223310,Jetta,Jetta,,Jetta,False
ba97a3ec-c6aa-4620-aef0-4ed8c062913e,This Century,This Century,,This Century,False
09fe76e7-076e-430f-9196-11c105eee59d,Blaze Ya Dead Homie,Blaze Ya Dead Homie,hip hop; horrorcore,Blaze Ya Dead Homie,False
f50e7f7a-7c45-4cd1-b541-c2302a1fda65,Hollow Coves,Hollow Coves,,Hollow Coves,False
ebeb8340-4c6c-417d-b759-339021b78345,Lil Rob,Lil Rob,,Lil Rob,False
333cf594-2b90-429f-88f4-a93e6c64cbeb,KSHMR,Kshmr,butda wr wut🌟,KSHMR,False
0c624637-4a2c-4df0-ba80-b4ddb25bb5e5,GG Allin,GG Allin,punk; usa; scum punk,GG Allin,False
aebbb417-0d18-4fec-a2e2-ce9663d1fa7e,Agnetha Fältskog,Agnetha Fältskog,rock; pop; folk; easy listening; schlager; disco,Agnetha Fältskog,False
5f4ad442-76d1-4cd3-8677-3cff7be4c8d4,Hands Like Houses,Hands Like Houses,alternative rock; experimental rock; post-hardcore,Hands Like Houses,False
8b5105b3-831e-4eee-94c1-45a5c43d8cb5,Chris LeDoux,Chris LeDoux,,Chris LeDoux,False
9ee6df65-b535-429a-9e3b-0fbcebe13b15,Idiot Pilot,Idiot Pilot,,Idiot Pilot,False
64f8c7a9-1074-4ab7-bb2c-8397884cd38a,Dustin Lynch,Dustin Lynch,country,Dustin Lynch,False
e0fe4ee3-6ce4-4b63-8854-049c78584fc8,Loose Ends,Loose Ends,hip hop rnb and dance hall; r&b,Loose Ends,False
848d0b95-ac2e-4c18-a025-7fb815281ad8,Slushii,slushii,dubstep; progressive house; electro house; trap; future bass,Slushii,False
07f59ab8-32ff-48ad-a9ff-866078e1a2d5,Gothminister,Gothminister,,Gothminister,False
e407802a-bfc3-4979-a5e1-3196ccf9c8d9,DJ Earworm,DJ Earworm,awesomename,DJ Earworm,False
ab4e7869-86f5-455e-b52c-c89d7664c07b,Rainbow Kitten Surprise,Rainbow Kitten Surprise,,Rainbow Kitten Surprise,False
b1c00b61-2673-458f-bba3-7470712a3b94,Toxic Holocaust,Toxic Holocaust,thrash metal; black metal; speed metal,Toxic Holocaust,False
d05a6a76-9e3b-4ff5-be92-5feddabcb1f9,Henry Green,Henry Green,,Henry Green,False
e74c759c-0b6d-4d67-98e9-4da0af0ebffc,Henry Jamison,Henry Jamison,,Henry Jamison,False
91022966-c8de-4f0c-863c-10d026f6c843,Jorn,Jorn,progressive rock; heavy metal; progressive metal; hard rock; power metal; melodic metal,Jorn,False
da54c619-9e9f-4e57-9cce-cddfa09345df,Nathaniel Rateliff,Nathaniel Rateliff,folk rock; indie; soul; other,Nathaniel Rateliff,False
2353e48c-3b80-4ac1-be24-88f9b99c84c8,Paul Kelly,Paul Kelly,rock; folk; singer-songwriter; acoustic; australia,Paul Kelly,False
dc767c6e-74d1-45fc-be31-bda00253fbda,Gyllene Tider,Gyllene Tider,,Gyllene Tider,False
84ca8fa4-7cca-4948-a90a-cb44db29853d,clipping.,clipping.,american; hip hop; usa; industrial hip hop,clipping.,False
b7798819-d9b2-442b-bd22-e55b40a1a69f,Bobby Bare,Bobby Bare,,Bobby Bare,False
ba340d34-dbe4-4624-8f0c-53460e7f5325,Malú,Malú,,Malú,False
0fb05811-89b1-4dfd-8ac4-42bedd2bfd8e,Toby Lightman,Toby Lightman,rock; pop; acoustic,Toby Lightman,False
446dd82d-1de2-4ea0-a1f9-2a5467241e35,Sjowgren,sjowgren,,Sjowgren,False
3faa019a-ad91-4ddf-87d5-fdcbdfd8327c,Jerry Jeff Walker,Jerry Jeff Walker,folk,Jerry Jeff Walker,False
1c9d555e-d20a-46d9-93a3-bf7e0d263ece,James Ingram,James Ingram,soul,James Ingram,False
cc7d0735-ad9b-4bf9-bfb6-e7bd90945c45,Studio Killers,Studio Killers,fictional; electropop; dance-pop; european; virtual band,Studio Killers,False
758faf3d-bda4-489a-8701-b66d7e7b7ac7,Conrad Sewell,Conrad Sewell,,Conrad Sewell,False
9517ec1c-f011-45de-9b4f-7a45921f552c,Meadowlark,Meadowlark,,Meadowlark,False
4da8a075-9db8-422e-a154-57386c572d88,Trinidad James,Trinidad James,,Trinidad James,False
e06aa44d-4c98-40c6-bf1d-d54637fa0bde,Iris DeMent,Iris DeMent,folk,Iris DeMent,False
b4d31609-8343-46f8-ad6a-728c5860c53e,Julien Doré,Julien Doré,nouvelle star,Julien Doré,False
d70c2ae1-911a-4bea-8ef4-63564a150ff2,Dave Mason,Dave Mason,rock; folk rock; psychedelic rock; soft rock; pop rock,Dave Mason,False
e116e0be-c371-4d57-bc09-e2d762d82540,Jeremy Zucker,Jeremy Zucker,,Jeremy Zucker,False
95f7588e-a838-464e-a03a-348ea93503f8,Switch,Switch,,Switch,False
315fc6d3-4e92-42bd-95b0-49557473adad,Eddie Santiago,Eddie Santiago,salsa; latin,Eddie Santiago,False
e8d3126f-35a4-420b-ad71-6b72e967e920,Spoken,Spoken,metalcore; hard rock; rapcore; rap metal,Spoken,False
15a6f792-8fb4-425b-82c9-dfac4fa845b9,Serena Ryder,Serena Ryder,,Serena Ryder,False
8df10546-b908-4d7d-9acf-6ebc86ed80a8,Kilo Kish,Kilo Kish,,Kilo Kish,False
8328b279-1863-487b-976a-58a62b85220a,Lil Skies,lil skies,,Lil Skies,False
c13c9d4f-4bf2-4df9-b3a0-4b7ea6e80d04,Joe McElderry,Joe McElderry,,Joe McElderry,False
af758065-58ac-4230-ac97-b7cb3358f9ba,Boondox,Boondox,,Boondox,False
